UUID,URL Status,Identified Protocol,URL,Final URL,Final URL Response Status Code,HTTP Exception
fileidentifier,indicator_linkresolves,protocol,rawurl,finalurl,linkhttpstatuscode,linkhttpexception
0144ebab-bac2-49a9-8a4e-cfab6c87312b,PASS,http://www.opengis.net/def/serviceType/ogc/wms,https://geoserver.lounaistieto.fi/geoserver/hame_paijat_hame/ows?service=wms&version=1.3.0&request=GetCapabilities,https://geoserver.lounaistieto.fi/geoserver/hame_paijat_hame/ows?request=GetCapabilities&service=wms&version=1.3.0,200,
0144ebab-bac2-49a9-8a4e-cfab6c87312b,PASS,http://www.opengis.net/def/serviceType/ogc/wfs,https://geoserver.lounaistieto.fi/geoserver/hame_paijat_hame/ows?service=wfs&version=1.1.0&request=GetCapabilities,https://geoserver.lounaistieto.fi/geoserver/hame_paijat_hame/ows?request=GetCapabilities&service=wfs&version=1.1.0,200,
01cbfb14-4bd1-41b4-badb-7e2b8a96df56,PASS,http://www.opengis.net/def/serviceType/ogc/wfs,https://kartta.salo.fi/TeklaOGCWeb/wfs.ashx?,https://kartta.salo.fi/TeklaOGCWeb/wfs.ashx?request=GetCapabilities,200,
024fb198-1afb-4c52-b3aa-3a9c99838529,FAIL,http://www.opengis.net/def/serviceType/ogc/wms,https://lahti.asiointi.fi/teklaogcweb/wms.ashx?request=GetCapabilities&service=WMS,https://lahti.asiointi.fi/teklaogcweb/wms.ashx?request=GetCapabilities&service=WMS,403,
03e4a0d0-ee3d-4664-a612-bdf5046679fc,PASS,wms,https://kartta.hel.fi/ws/geoserver/avoindata/wms?request=GetCapabilities,https://kartta.hel.fi/ws/geoserver/avoindata/wms?request=GetCapabilities,200,
03e4a0d0-ee3d-4664-a612-bdf5046679fc,PASS,OGC:WFS,https://kartta.hel.fi/ws/geoserver/avoindata/wfs?request=GetCapabilities,https://kartta.hel.fi/ws/geoserver/avoindata/wfs?request=GetCapabilities,200,
046838a1-ae82-4bf0-8024-197dba390385,PASS,wfs,"https://opendata.fmi.fi/wfs?request=GetFeature&storedquery_id=fmi::observations::weather::monthly::multipointcoverage&bbox=19.1,59.7,29.0,70.1",https://opendata.fmi.fi/wfs?bbox=19.1%2C59.7%2C29.0%2C70.1&request=GetCapabilities&storedquery_id=fmi::observations::weather::monthly::multipointcoverage,200,
068ccc3e-090c-491b-aaf3-c465965d2f39,PASS,OGC:WMS,https://avoinapi.vaylapilvi.fi/vaylatiedot/ows?service=wms&request=getCapabilities,https://avoinapi.vaylapilvi.fi/vaylatiedot/ows?request=GetCapabilities&service=wms,200,
068ccc3e-090c-491b-aaf3-c465965d2f39,PASS,OGC:WFS,https://avoinapi.vaylapilvi.fi/vaylatiedot/ows?service=wfs&request=getCapabilities,https://avoinapi.vaylapilvi.fi/vaylatiedot/ows?request=GetCapabilities&service=wfs,200,
06dafa9c-03a0-46d3-8d13-e08d1e624dd8,PASS,wfs,https://opendata.fmi.fi/wfs?request=GetFeature&storedquery_id=fmi::observations::lightning::multipointcoverage,https://opendata.fmi.fi/wfs?request=GetCapabilities&storedquery_id=fmi::observations::lightning::multipointcoverage,200,
083ee706-40db-4d1b-b1ff-c2fa0c01e72b,PASS,http://www.opengis.net/def/serviceType/ogc/wms,https://kartta.hyvinkaa.fi/ows/ows.ashx,https://kartta.hyvinkaa.fi/ows/ows.ashx?request=GetCapabilities,200,
