UUID,URL Status,Identified Protocol,URL,Final URL,Final URL Response Status Code,HTTP Exception
fileidentifier,indicator_linkresolves,protocol,rawurl,finalurl,linkhttpstatuscode,linkhttpexception
02a72857-4094-53c8-b690-2746b4e61c77,PASS,http://www.opengis.net/def/serviceType/ogc/wms,https://www.mercator.vlaanderen.be/raadpleegdienstenmercatorpubliek/ows?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities,https://www.mercator.vlaanderen.be/raadpleegdienstenmercatorpubliek/ows?SERVICE=WMS&request=GetCapabilities&service=WMS&version=1.3.0,200,
02a72857-4094-53c8-b690-2746b4e61c77,PASS,wms,"https://www.mercator.vlaanderen.be/raadpleegdienstenmercatorpubliek/ows?SERVICE=WMS&service=WMS&version=1.3.0&request=GetMap&FORMAT=image/png&LAYERS=hh:hh_vlops_sox_td_1km_23MZ21M521&SRS=EPSG%3A31370&WIDTH=770&HEIGHT=335&BBOX=22500,148200,257700,249002",https://www.mercator.vlaanderen.be/raadpleegdienstenmercatorpubliek/ows?BBOX=22500%2C148200%2C257700%2C249002&FORMAT=image/png&HEIGHT=335&LAYERS=hh:hh_vlops_sox_td_1km_23MZ21M521&SERVICE=WMS&SRS=EPSG:31370&WIDTH=770&request=GetCapabilities&service=WMS&version=1.3.0,200,
02a72857-4094-53c8-b690-2746b4e61c77,PASS,http://www.opengis.net/def/serviceType/ogc/wcs,https://www.mercator.vlaanderen.be/raadpleegdienstenmercatorpubliek/ows?SERVICE=WCS&version=2.0&request=GetCapabilities,https://www.mercator.vlaanderen.be/raadpleegdienstenmercatorpubliek/ows?SERVICE=WCS&request=GetCapabilities&version=2.0,200,
02a72857-4094-53c8-b690-2746b4e61c77,PASS,wcs,"https://www.mercator.vlaanderen.be/raadpleegdienstenmercatorpubliek/ows?SERVICE=WCS&version=2.0.0&request=GetCoverage&coverageid=hh__hh_vlops_sox_td_1km_23MZ21M521&subset=X(172000,173000)&subset=Y(178000,179000)&subsettingcrs=EPSG:31370&response_crs=EPSG:31370",https://www.mercator.vlaanderen.be/raadpleegdienstenmercatorpubliek/ows?SERVICE=WCS&coverageid=hh__hh_vlops_sox_td_1km_23MZ21M521&request=GetCapabilities&response_crs=EPSG:31370&subset=X%28172000%2C173000%29&subset=Y%28178000%2C179000%29&subsettingcrs=EPSG:31370&version=2.0.0,200,
036d51fb-dea9-4e42-8216-0009ba14318f,PASS,wfs,https://geo.api.vlaanderen.be/VlaamseZwemwaterlocaties/wfs?request=GetCapabilities&version=2.0.0,https://geo.api.vlaanderen.be/VlaamseZwemwaterlocaties/wfs?request=GetCapabilities&version=2.0.0,200,
036d51fb-dea9-4e42-8216-0009ba14318f,PASS,wms,https://geo.api.vlaanderen.be/VMM/wms?request=GetCapabilities&version=1.3.0&service=wms,https://geo.api.vlaanderen.be/VMM/wms?request=GetCapabilities&service=wms&version=1.3.0,200,
036d51fb-dea9-4e42-8216-0009ba14318f,PASS,wms,"https://geo.api.vlaanderen.be/VMM/wms?SERVICE=WMS&REQUEST=GetMap&FORMAT=image/png&TRANSPARENT=TRUE&STYLES=default&VERSION=1.3.0&LAYERS=Vlzwl&WIDTH=709&HEIGHT=368&CRS=EPSG:3857&BBOX=245909.56383104718,6514781.4434403535,679460.3882645457,6739812.054711901",https://geo.api.vlaanderen.be/VMM/wms?BBOX=245909.56383104718%2C6514781.4434403535%2C679460.3882645457%2C6739812.054711901&CRS=EPSG:3857&FORMAT=image/png&HEIGHT=368&LAYERS=Vlzwl&REQUEST=GetCapabilities&SERVICE=WMS&STYLES=default&TRANSPARENT=TRUE&VERSION=1.3.0&WIDTH=709,200,
036d51fb-dea9-4e42-8216-0009ba14318f,PASS,OGC:OGC-API-Features-landingpage,https://geo.api.vlaanderen.be/VlaamseZwemwaterlocaties/ogc/features,https://geo.api.vlaanderen.be/VlaamseZwemwaterlocaties/ogc/features?request=GetCapabilities,200,
036d51fb-dea9-4e42-8216-0009ba14318f,PASS,wfs,https://geo.api.vlaanderen.be/VlaamseZwemwaterlocaties/wfs?service=WFS&version=2.0.0&request=GetFeature&typeName=VlaamseZwemwaterlocaties:Vlzwl&outputFormat=application/json&maxFeatures=1&srsName=epsg:3857,https://geo.api.vlaanderen.be/VlaamseZwemwaterlocaties/wfs?maxFeatures=1&outputFormat=application/json&request=GetCapabilities&service=WFS&srsName=epsg:3857&typeName=VlaamseZwemwaterlocaties:Vlzwl&version=2.0.0,200,
036d51fb-dea9-4e42-8216-0009ba14318f,PASS,OGC:OGC-API-Features-items,https://geo.api.vlaanderen.be/VlaamseZwemwaterlocaties/ogc/features/collections/Vlzwl/items?f=application%2Fjson&limit=1,https://geo.api.vlaanderen.be/VlaamseZwemwaterlocaties/ogc/features/collections/Vlzwl/items?f=application/json&limit=1&request=GetCapabilities,200,
04ae248a-3938-4cdb-9a0f-f5754cad70c9,PASS,OGC:WFS,https://www.dov.vlaanderen.be/geoserver/ontginningen/wfs?,https://www.dov.vlaanderen.be/geoserver/ontginningen/wfs?request=GetCapabilities,200,
04ae248a-3938-4cdb-9a0f-f5754cad70c9,PASS,wfs,https://www.dov.vlaanderen.be/geoserver/ontginningen/wfs?SERVICE=WFS&version=2.0.0&request=GetFeature&count=1&typeName=ontginningstoestand_2020,https://www.dov.vlaanderen.be/geoserver/ontginningen/wfs?SERVICE=WFS&count=1&request=GetCapabilities&typeName=ontginningstoestand_2020&version=2.0.0,200,
04ae248a-3938-4cdb-9a0f-f5754cad70c9,PASS,wfs,https://www.dov.vlaanderen.be/geoserver/ontginningen/wfs?SERVICE=WFS&version=2.0.0&request=GetCapabilities,https://www.dov.vlaanderen.be/geoserver/ontginningen/wfs?SERVICE=WFS&request=GetCapabilities&version=2.0.0,200,
04ae248a-3938-4cdb-9a0f-f5754cad70c9,PASS,wms,https://www.dov.vlaanderen.be/geoserver/ontginningen/wms?SERVICE=WMS&version=1.3.0&request=GetCapabilities,https://www.dov.vlaanderen.be/geoserver/ontginningen/wms?SERVICE=WMS&request=GetCapabilities&version=1.3.0,200,
