UUID,URL Status,Identified Protocol,URL,Final URL,Final URL Response Status Code,HTTP Exception
fileidentifier,indicator_linkresolves,protocol,rawurl,finalurl,linkhttpstatuscode,linkhttpexception
023b3f71-a7ec-4566-9fa7-584fb5cb14c4,PASS,wfs,https://geoserver.iepnb.es/geoserver/wfs?service=WFS&version=1.0.0&request=GetFeature&typeName=incendios_forestales:frec_incend_2006_2015&outputFormat=shape-zip,https://geoserver.iepnb.es/geoserver/wfs?outputFormat=shape-zip&request=GetCapabilities&service=WFS&typeName=incendios_forestales:frec_incend_2006_2015&version=1.0.0,200,
023b3f71-a7ec-4566-9fa7-584fb5cb14c4,PASS,http://www.opengis.net/def/serviceType/ogc/wfs,https://geoserver.iepnb.es/geoserver/incendios_forestales/frec_incend_2006_2015/wfs?service=WFS&version=1.0.0&request=GetCapabilities,https://geoserver.iepnb.es/geoserver/incendios_forestales/frec_incend_2006_2015/wfs?request=GetCapabilities&service=WFS&version=1.0.0,200,
023b3f71-a7ec-4566-9fa7-584fb5cb14c4,PASS,wms,https://wms.mapama.gob.es/sig/Biodiversidad/Incendios/2006_2015/wms.aspx,https://wms.mapama.gob.es/sig/Biodiversidad/Incendios/2006_2015/wms.aspx?request=GetCapabilities,200,
023b3f71-a7ec-4566-9fa7-584fb5cb14c4,PASS,http://www.opengis.net/def/serviceType/ogc/wms,https://wms.mapama.gob.es/sig/Biodiversidad/Incendios/2006_2015/wms.aspx?request=getcapabilities&service=wms,https://wms.mapama.gob.es/sig/Biodiversidad/Incendios/2006_2015/wms.aspx?request=GetCapabilities&service=wms,200,
0265747c-29f0-419c-9076-023f11d5ee7b,PASS,http://www.opengis.net/def/serviceType/ogc/wms,https://wms.mapama.gob.es/sig/Agua/ERHIN/Glaciares/wms.aspx?request=getcapabilities&service=wms,https://wms.mapama.gob.es/sig/Agua/ERHIN/Glaciares/wms.aspx?request=GetCapabilities&service=wms,200,
0265747c-29f0-419c-9076-023f11d5ee7b,PASS,wms,https://wms.mapama.gob.es/sig/Agua/ERHIN/Glaciares/wms.aspx,https://wms.mapama.gob.es/sig/Agua/ERHIN/Glaciares/wms.aspx?request=GetCapabilities,200,
0265747c-29f0-419c-9076-023f11d5ee7b,PASS,https://tools.ietf.org/html/rfc4287,https://www.mapama.gob.es/ide/inspire/atom/downloadservice.xml,https://www.mapama.gob.es/ide/inspire/atom/downloadservice.xml,200,
04195683-9bc4-4a6e-be78-f899e484e2e7,PASS,http://www.opengis.net/def/serviceType/ogc/wms,https://wms.mapama.gob.es/sig/Agua/EDAR/2021/wms.aspx?request=getcapabilities&service=wms,https://wms.mapama.gob.es/sig/Agua/EDAR/2021/wms.aspx?request=GetCapabilities&service=wms,200,
04195683-9bc4-4a6e-be78-f899e484e2e7,PASS,https://tools.ietf.org/html/rfc4287,https://www.mapama.gob.es/ide/inspire/atom/downloadservice.xml,https://www.mapama.gob.es/ide/inspire/atom/downloadservice.xml,200,
