UUID,URL Status,Identified Protocol,URL,Final URL,Final URL Response Status Code,HTTP Exception
fileidentifier,indicator_linkresolves,protocol,rawurl,finalurl,linkhttpstatuscode,linkhttpexception
04481ab6-e5ee-4742-a330-88649c17b2ce,PASS,OGC:WMS,https://geoservices.wallonie.be/geoserver/inspire_so/ows?service=WMS&version=1.3.0&request=GetCapabilities,https://geoservices.wallonie.be/geoserver/inspire_so/ows?request=GetCapabilities&service=WMS&version=1.3.0,200,
04481ab6-e5ee-4742-a330-88649c17b2ce,PASS,atom,https://geoservices.wallonie.be/inspire/atom/SO_Service.xml,https://geoservices.wallonie.be/inspire/atom/SO_Service.xml,200,
08bf2e5b-c513-468a-b5a8-31e2c747b259,PASS,OGC:WMS,https://geoservices.wallonie.be/INSPIRE/WMS/EL/MapServer/WMSServer?request=GetCapabilities&service=WMS,https://geoservices.wallonie.be/INSPIRE/WMS/EL/MapServer/WMSServer?request=GetCapabilities&service=WMS,200,
08bf2e5b-c513-468a-b5a8-31e2c747b259,PASS,atom,https://geoservices.wallonie.be/inspire/atom/EL_Service.xml,https://geoservices.wallonie.be/inspire/atom/EL_Service.xml,200,
09b168b9-6f7c-4e6a-adb4-e3352eeda75b,PASS,OGC:WMS,https://geoservices.wallonie.be/geoserver/inspire_ps/ows?service=WMS&version=1.3.0&request=GetCapabilities,https://geoservices.wallonie.be/geoserver/inspire_ps/ows?request=GetCapabilities&service=WMS&version=1.3.0,200,
09b168b9-6f7c-4e6a-adb4-e3352eeda75b,PASS,atom,https://geoservices.wallonie.be/inspire/atom/PS_Service.xml,https://geoservices.wallonie.be/inspire/atom/PS_Service.xml,200,
0b72b37f-fc9a-4935-b22c-a85f0a11d5fd,PASS,OGC:WMS,https://geoservices.wallonie.be/geoserver/inspire_pf/ows?service=WMS&version=1.3.0&request=GetCapabilities,https://geoservices.wallonie.be/geoserver/inspire_pf/ows?request=GetCapabilities&service=WMS&version=1.3.0,200,
0b72b37f-fc9a-4935-b22c-a85f0a11d5fd,PASS,atom,https://geoservices.wallonie.be/inspire/atom/PF_Service.xml,https://geoservices.wallonie.be/inspire/atom/PF_Service.xml,200,
0ce36e05-47c8-4840-8a5b-c7496486f9cb,PASS,atom,https://geoservices.wallonie.be/inspire/atom/LC_Service.xml,https://geoservices.wallonie.be/inspire/atom/LC_Service.xml,200,
0ce36e05-47c8-4840-8a5b-c7496486f9cb,PASS,OGC:WMS,https://geoservices.wallonie.be/geoserver/inspire_lc/ows?service=WMS&version=1.3.0&request=GetCapabilities,https://geoservices.wallonie.be/geoserver/inspire_lc/ows?request=GetCapabilities&service=WMS&version=1.3.0,200,
10123901-ba28-4770-b8ef-78f6eb4a3a83,FAIL,OGC:WMS,https://geoservices.wallonie.be/geoserver/inspire_nz/ows?service=WMS&version=1.3.0&request=GetCapabilities,https://geoservices.wallonie.be/geoserver/inspire_nz/ows?request=GetCapabilities&service=WMS&version=1.3.0,404,
10123901-ba28-4770-b8ef-78f6eb4a3a83,PASS,atom,https://geoservices.wallonie.be/inspire/atom/NZ_Service.xml,https://geoservices.wallonie.be/inspire/atom/NZ_Service.xml,200,
115d71f6-2670-4628-a3a6-eea71e3279b4,FAIL,OGC:WMS,https://geoservices.wallonie.be/geoserver/inspire_nz/ows?service=WMS&version=1.3.0&request=GetCapabilities,https://geoservices.wallonie.be/geoserver/inspire_nz/ows?request=GetCapabilities&service=WMS&version=1.3.0,404,
115d71f6-2670-4628-a3a6-eea71e3279b4,PASS,atom,https://geoservices.wallonie.be/inspire/atom/NZ_Service.xml,https://geoservices.wallonie.be/inspire/atom/NZ_Service.xml,200,
115d71f6-2670-4628-a3a6-eea71e3279b4,PASS,OGC:WMS,https://geoservices.wallonie.be/arcgis/services/AMENAGEMENT_TERRITOIRE/CONTR_KARST/MapServer/WMSServer?request=GetCapabilities&service=WMS,https://geoservices.wallonie.be/arcgis/services/AMENAGEMENT_TERRITOIRE/CONTR_KARST/MapServer/WMSServer?request=GetCapabilities&service=WMS,200,
128bb085-2525-4b89-a739-2fa1538f97ca,PASS,OGC:WMS,https://geoservices.wallonie.be/geoserver/inspire_lc/ows?service=WMS&version=1.3.0&request=GetCapabilities,https://geoservices.wallonie.be/geoserver/inspire_lc/ows?request=GetCapabilities&service=WMS&version=1.3.0,200,
128bb085-2525-4b89-a739-2fa1538f97ca,PASS,atom,https://geoservices.wallonie.be/inspire/atom/LC_Service.xml,https://geoservices.wallonie.be/inspire/atom/LC_Service.xml,200,
14952d61-ec09-455a-ac6b-805aa03ff297,PASS,OGC:WMS,https://geoservices.wallonie.be/geoserver/inspire_lu/ows?service=WMS&version=1.3.0&request=GetCapabilities,https://geoservices.wallonie.be/geoserver/inspire_lu/ows?request=GetCapabilities&service=WMS&version=1.3.0,200,
14952d61-ec09-455a-ac6b-805aa03ff297,PASS,atom,https://geoservices.wallonie.be/inspire/atom/LU_Service.xml,https://geoservices.wallonie.be/inspire/atom/LU_Service.xml,200,
155eb3df-d68b-4d45-93fb-2cb1aca110a6,PASS,OGC:WMS,https://geoservices.wallonie.be/geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities,https://geoservices.wallonie.be/geoserver/inspire_am/ows?request=GetCapabilities&service=WMS&version=1.3.0,200,
