UUID,URL Status,Identified Protocol,URL,Final URL,Final URL Response Status Code,HTTP Exception
fileidentifier,indicator_linkresolves,protocol,rawurl,finalurl,linkhttpstatuscode,linkhttpexception
119b7e7a-24cb-4784-a0c5-284da8d7d9cd,PASS,OGC:WMS,https://wms.environnement.brussels/belb_inspire?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities,https://wms.environnement.brussels/belb_inspire?REQUEST=GetCapabilities&SERVICE=WMS&VERSION=1.3.0,200,
1643cd2d-cec0-4ead-9c19-6805e532ce0d,PASS,OGC:WMTS,http://geoservices-urbis.irisnet.be/geowebcache/service/wmts?service=wmts&request=GetCapabilities&version=1.0.0,http://geoservices-urbis.irisnet.be/geowebcache/service/wmts?request=GetCapabilities&service=wmts&version=1.0.0,200,
1643cd2d-cec0-4ead-9c19-6805e532ce0d,PASS,OGC:WFS,https://geoservices-urbis.irisnet.be/geoserver/urbisgrid/wfs?request=GetCapabilities&service=WFS&version=2.0.0,https://geoservices-urbis.irisnet.be/geoserver/urbisgrid/wfs?request=GetCapabilities&service=WFS&version=2.0.0,200,
1643cd2d-cec0-4ead-9c19-6805e532ce0d,PASS,OGC:WMS,https://geoservices-urbis.irisnet.be/geoserver/urbisgrid/ows?request=GetCapabilities&service=WMS&version=1.3.0,https://geoservices-urbis.irisnet.be/geoserver/urbisgrid/ows?request=GetCapabilities&service=WMS&version=1.3.0,200,
1643cd2d-cec0-4ead-9c19-6805e532ce0d,PASS,wms,http://geoservices-urbis.irisnet.be/geoserver/inspire/wms?service=WMS&amp;version=1.3.0&request=GetCapabilities,http://geoservices-urbis.irisnet.be/geoserver/inspire/wms?request=GetCapabilities&service=WMS&version=1.3.0,200,
1643cd2d-cec0-4ead-9c19-6805e532ce0d,PASS,wms,http://geoservices-urbis.irisnet.be/geoserver/inspire/ows?SERVICE=WMS&version=1.3.0&request=GetFeatureInfo,http://geoservices-urbis.irisnet.be/geoserver/inspire/ows?SERVICE=WMS&request=GetCapabilities&version=1.3.0,200,
1e441736-eeba-49c4-b142-0429ede65be0,PASS,OGC:WMS,https://wms.environnement.brussels/belb_inspire_observed_event?VERSION=1.3.0&SERVICE=wms&REQUEST=GetCapabilities,https://wms.environnement.brussels/belb_inspire_observed_event?REQUEST=GetCapabilities&SERVICE=wms&VERSION=1.3.0,200,
21f60bd6-fdcb-4946-856d-383dacf7dc45,PASS,wms,http://geoservices-urbis.irisnet.be/geoserver/inspire/wms?service=WMS&version=1.3.0&request=GetCapabilities,http://geoservices-urbis.irisnet.be/geoserver/inspire/wms?request=GetCapabilities&service=WMS&version=1.3.0,200,
260abd6f-c5b4-4a79-aa80-d6c265002d65,PASS,wms,http://geoservices-urbis.irisnet.be/geoserver/inspire/wms?service=WMS&version=1.3.0&request=GetCapabilities,http://geoservices-urbis.irisnet.be/geoserver/inspire/wms?request=GetCapabilities&service=WMS&version=1.3.0,200,
2c1b076f-6728-4d89-97c2-6c41ce61d7ec,FAIL,OGC Web Map Service,https://wms.environnement.brussels/belb_inspire_big_industrial_installations?VERSION=1.3.0&SERVICE=wms&REQUEST=GetCapabilities,https://wms.environnement.brussels/belb_inspire_big_industrial_installations?REQUEST=GetCapabilities&SERVICE=wms&VERSION=1.3.0,502,
2e95de95-d573-423a-8a47-87f179f3e246,PASS,OGC:WMS,https://wms.environnement.brussels/belb_inspire_n2k_habitats?VERSION=1.3.0&SERVICE=wms&REQUEST=GetCapabilities,https://wms.environnement.brussels/belb_inspire_n2k_habitats?REQUEST=GetCapabilities&SERVICE=wms&VERSION=1.3.0,200,
2e95de95-d573-423a-8a47-87f179f3e246,PASS,http://www.opengis.net/def/serviceType/ogc/wfs,https://wfs.environnement.brussels/belb_inspire_n2k_habitats?VERSION=2.0.0&SERVICE=wfs&REQUEST=GetFeature&STOREDQUERY_ID=http%3A%2F%2Finspire.ec.europa.eu%2Foperation%2Fdownload%2FGetSpatialDataSet&DataSetIdCode=BRU_ENVI_2e95de95-d573-423a-8a47-87f179f3e246&DataSetIdNamespace=BE.BELB&CRS=EPSG%3A3035&Language=eng&OUTPUTFORMAT=text/xml;%20subtype=gml/3.2.1,https://wfs.environnement.brussels/belb_inspire_n2k_habitats?+subtype=gml/3.2.1&CRS=EPSG:3035&DataSetIdCode=BRU_ENVI_2e95de95-d573-423a-8a47-87f179f3e246&DataSetIdNamespace=BE.BELB&Language=eng&OUTPUTFORMAT=text/xml&REQUEST=GetCapabilities&SERVICE=wfs&STOREDQUERY_ID=http://inspire.ec.europa.eu/operation/download/GetSpatialDataSet&VERSION=2.0.0,200,
2f761e2a-3fe4-4caa-805e-2c68e9c12d26,PASS,OGC Web Map Service,https://wms.environnement.brussels/belb_inspire?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities,https://wms.environnement.brussels/belb_inspire?REQUEST=GetCapabilities&SERVICE=WMS&VERSION=1.3.0,200,
4be8923f-213f-4305-8216-16f923120587,PASS,wms,http://geoservices-urbis.irisnet.be/geoserver/inspire/wms?service=WMS&version=1.3.0&request=GetCapabilities,http://geoservices-urbis.irisnet.be/geoserver/inspire/wms?request=GetCapabilities&service=WMS&version=1.3.0,200,
