UUID,URL Status,Identified Protocol,URL,Final URL,Final URL Response Status Code,HTTP Exception
fileidentifier,indicator_linkresolves,protocol,rawurl,finalurl,linkhttpstatuscode,linkhttpexception
005ef965-6254-4ef3-82ba-ad918021ef88,PASS,http://www.opengis.net/def/serviceType/ogc/wms,https://geostat.dzs.hr/inspire/pd-2021-m/wms?service=WMS&version=1.3.0&request=GetCapabilities,https://geostat.dzs.hr/inspire/pd-2021-m/wms?request=GetCapabilities&service=WMS&version=1.3.0,200,
005ef965-6254-4ef3-82ba-ad918021ef88,PASS,https://tools.ietf.org/html/rfc4287,https://geostat.dzs.hr/servisi/atom2021/xml.xml,https://geostat.dzs.hr/servisi/atom2021/xml.xml,200,
005ef965-6254-4ef3-82ba-ad918021ef88,PASS,http://www.opengis.net/def/serviceType/ogc/wfs,https://geostat.dzs.hr/inspire/pd-2021/wfs?service=WFS&version=2.0.0&request=GetCapabilities,https://geostat.dzs.hr/inspire/pd-2021/wfs?request=GetCapabilities&service=WFS&version=2.0.0,200,
010e3650-b45f-4bfe-9d41-65421335f1b3,PASS,http://www.opengis.net/def/serviceType/ogc/wfs,http://servisi.azo.hr/inspire/geos2/lcv/wfs?service=WFS&version=2.0.0&request=GetCapabilities,https://servisi.azo.hr/inspire/geos2/lcv/wfs?request=GetCapabilities&service=WFS&version=2.0.0,200,
010e3650-b45f-4bfe-9d41-65421335f1b3,PASS,http://www.opengis.net/def/serviceType/ogc/wms,http://servisi.azo.hr/inspire/geos2/lcv/wms?service=WMS&version=1.3.0&request=GetCapabilities,https://servisi.azo.hr/inspire/geos2/lcv/wms?request=GetCapabilities&service=WMS&version=1.3.0,200,
02ac9297-4c7b-4999-8676-b14cb0bae12a,PASS,https://tools.ietf.org/html/rfc4287,https://transformiraj.nipp.hr/services/bsp/org.4.37584bbc-0dba-41bc-ac95-dd296d1f71ec/service/atom/id_predefined_dataset,https://transformiraj.nipp.hr/services/bsp/org.4.37584bbc-0dba-41bc-ac95-dd296d1f71ec/service/atom/id_predefined_dataset,200,
02ac9297-4c7b-4999-8676-b14cb0bae12a,PASS,http://www.opengis.net/def/serviceType/ogc/wms,https://transformiraj.nipp.hr/ows/services/org.4.37584bbc-0dba-41bc-ac95-dd296d1f71ec_wms?SERVICE=WMS&Request=GetCapabilities,https://transformiraj.nipp.hr/ows/services/org.4.37584bbc-0dba-41bc-ac95-dd296d1f71ec_wms?Request=GetCapabilities&SERVICE=WMS,200,
02ac9297-4c7b-4999-8676-b14cb0bae12a,PASS,http://www.opengis.net/def/serviceType/ogc/wfs,https://transformiraj.nipp.hr/ows/services/org.4.37584bbc-0dba-41bc-ac95-dd296d1f71ec_wfs?SERVICE=WFS&Request=GetCapabilities,https://transformiraj.nipp.hr/ows/services/org.4.37584bbc-0dba-41bc-ac95-dd296d1f71ec_wfs?Request=GetCapabilities&SERVICE=WFS,200,
04e0aa89-a02d-4942-b9ac-48b512d0d8f0,PASS,http://www.opengis.net/def/serviceType/ogc/wms,https://gis1.mgipu.hr/srv1/PPRasterZ09_Public/wms?service=WMS&request=GetCapabilities&version=1.3.0,https://gis1.mgipu.hr/srv1/PPRasterZ09_Public/wms?request=GetCapabilities&service=WMS&version=1.3.0,200,
069c9d6c-9fcb-40e7-8a0a-829bfd8f33e6,PASS,wms,https://geoportal.zagreb.hr/Public/Ortofoto2012_Public/MapServer/WMSServer?request=getcapabilities,https://geoportal.zagreb.hr/Public/Ortofoto2012_Public/MapServer/WMSServer?request=GetCapabilities,200,
069c9d6c-9fcb-40e7-8a0a-829bfd8f33e6,PASS,wms,https://geoportal.zagreb.hr/Public/Ortofoto2018_Public/MapServer/WMSServer?SERVICE=WMS&REQUEST=GetCapabilities,https://geoportal.zagreb.hr/Public/Ortofoto2018_Public/MapServer/WMSServer?REQUEST=GetCapabilities&SERVICE=WMS,200,
0783a504-2444-41e6-baba-4327d1b9110a,PASS,wms,https://geoportal.zagreb.hr/Public/KatastarZelenila_Public/MapServer/WMSServer?SERVICE=WMS&REQUEST=GetCapabilities,https://geoportal.zagreb.hr/Public/KatastarZelenila_Public/MapServer/WMSServer?REQUEST=GetCapabilities&SERVICE=WMS,200,
08b28e14-01d7-4142-ae8e-217bf2a8d21b,PASS,https://tools.ietf.org/html/rfc4287,https://geoportal.dgu.hr/services/atom/xml?authkey=12345,https://geoportal.dgu.hr/services/atom/xml?authkey=12345,200,
08b28e14-01d7-4142-ae8e-217bf2a8d21b,PASS,http://www.opengis.net/def/serviceType/ogc/wms,https://geoportal.dgu.hr/services/inspire/au/wms?service=WMS&version=1.3.0&request=GetCapabilities,https://geoportal.dgu.hr/services/inspire/au/wms?request=GetCapabilities&service=WMS&version=1.3.0,200,
08b28e14-01d7-4142-ae8e-217bf2a8d21b,PASS,http://www.opengis.net/def/serviceType/ogc/wfs,https://geoportal.dgu.hr/services/sla/inspire/wfs_au/wfs?request=GetCapabilities&service=WFS&authKey=12345,https://geoportal.dgu.hr/services/sla/inspire/wfs_au/wfs?authKey=12345&request=GetCapabilities&service=WFS,200,
0aba3762-cabb-4d76-a644-ccc5b3c8ab33,PASS,http://www.opengis.net/def/serviceType/ogc/wfs,http://servisi.azo.hr/inspire/geos1/ef/wfs?service=WFS&version=2.0.0&request=GetCapabilities,https://servisi.azo.hr/inspire/geos1/ef/wfs?request=GetCapabilities&service=WFS&version=2.0.0,200,
0aba3762-cabb-4d76-a644-ccc5b3c8ab33,PASS,http://www.opengis.net/def/serviceType/ogc/wms,http://servisi.azo.hr/inspire/geos1/ef/wms?service=WMS&version=1.3.0&request=GetCapabilities,https://servisi.azo.hr/inspire/geos1/ef/wms?request=GetCapabilities&service=WMS&version=1.3.0,200,
0b4a3226-e0a1-40a3-a692-3017ed297e80,PASS,http://www.opengis.net/def/serviceType/ogc/wms,https://geoportal.zagreb.hr/Public/StratPlan_PlanNamj2020_Public/MapServer/WMSServer?service=wms&request=getcapabilities,https://geoportal.zagreb.hr/Public/StratPlan_PlanNamj2020_Public/MapServer/WMSServer?request=GetCapabilities&service=wms,200,
