UUID,URL Status,Identified Protocol,URL,Final URL,Final URL Response Status Code,HTTP Exception
fileidentifier,indicator_linkresolves,protocol,rawurl,finalurl,linkhttpstatuscode,linkhttpexception
004eb63f-4562-420f-84e4-bfbcffdde32d,PASS,atom,https://data.bev.gv.at/geonetwork/srv/atom/describe/service?uuid=208cff7a-c8aa-42fe-bf4f-2b8156e37528,https://data.bev.gv.at/geonetwork/srv/atom/describe/service?uuid=208cff7a-c8aa-42fe-bf4f-2b8156e37528,200,
007e3cca-dde1-4acb-8bab-39c0a22f3004,PASS,atom,https://data.bev.gv.at/geonetwork/srv/atom/describe/service?uuid=7f047345-4ebf-45cd-8900-6edf50a84638,https://data.bev.gv.at/geonetwork/srv/atom/describe/service?uuid=7f047345-4ebf-45cd-8900-6edf50a84638,200,
008464df-60de-43d0-89af-ba5b8a759ff2,PASS,wfs,https://haleconnect.com/ows/services/org.711.59e9c590-b054-4170-bd93-26cf8935103e_wfs?SERVICE=WFS&REQUEST=GetCapabilities&VERSION=2.0.0,https://haleconnect.com/ows/services/org.711.59e9c590-b054-4170-bd93-26cf8935103e_wfs?REQUEST=GetCapabilities&SERVICE=WFS&VERSION=2.0.0,200,
008464df-60de-43d0-89af-ba5b8a759ff2,PASS,wms,https://haleconnect.com/ows/services/org.711.59e9c590-b054-4170-bd93-26cf8935103e_wms?SERVICE=WMS&REQUEST=GetCapabilities&VERSION=1.3.0,https://haleconnect.com/ows/services/org.711.59e9c590-b054-4170-bd93-26cf8935103e_wms?REQUEST=GetCapabilities&SERVICE=WMS&VERSION=1.3.0,200,
008464df-60de-43d0-89af-ba5b8a759ff2,PASS,atom,https://haleconnect.com/services/bsp/org.711.59e9c590-b054-4170-bd93-26cf8935103e/service/atom/id_predefined_dataset,https://haleconnect.com/services/bsp/org.711.59e9c590-b054-4170-bd93-26cf8935103e/service/atom/id_predefined_dataset,200,
00BBCA5E-F257-4802-BDF6-7E1B8880AC4A,PASS,wms,https://service.salzburg.gv.at/arcgis/services/Inspire/Schutzgebiete_Inspire_Land_Salzburg/MapServer/WMSServer?Service=WMS&Request=GetCapabilities&Version=1.3.0,https://service.salzburg.gv.at/arcgis/services/Inspire/Schutzgebiete_Inspire_Land_Salzburg/MapServer/WMSServer?Request=GetCapabilities&Service=WMS&Version=1.3.0,200,
00BBCA5E-F257-4802-BDF6-7E1B8880AC4A,PASS,atom,https://www.salzburg.gv.at/sagisdaten_download/inspire/metadaten/SAGISDownloadDienstMetadataAtom.xml,https://www.salzburg.gv.at/sagisdaten_download/inspire/metadaten/SAGISDownloadDienstMetadataAtom.xml,200,
00df777f-77c7-4b20-81f7-ce09935a64e0,PASS,wfs,https://haleconnect.com/ows/services/org.709.79c42b00-3929-4384-8b6a-2d649e0047f7_wfs?SERVICE=WFS&REQUEST=GetCapabilities&VERSION=2.0.0,https://haleconnect.com/ows/services/org.709.79c42b00-3929-4384-8b6a-2d649e0047f7_wfs?REQUEST=GetCapabilities&SERVICE=WFS&VERSION=2.0.0,200,
00df777f-77c7-4b20-81f7-ce09935a64e0,PASS,OGC:WMS,https://haleconnect.com/ows/services/org.709.79c42b00-3929-4384-8b6a-2d649e0047f7_wms?SERVICE=WMS&REQUEST=GetCapabilities&VERSION=1.3.0,https://haleconnect.com/ows/services/org.709.79c42b00-3929-4384-8b6a-2d649e0047f7_wms?REQUEST=GetCapabilities&SERVICE=WMS&VERSION=1.3.0,200,
00df777f-77c7-4b20-81f7-ce09935a64e0,PASS,wms,https://inspire.lfrz.gv.at/000801/wms?version=1.3.0&request=GetCapabilities,https://inspire.lfrz.gv.at/000801/wms?request=GetCapabilities&version=1.3.0,200,
0148398E-65D7-464E-A30F-7C12E16AB536,PASS,wfs,https://haleconnect.com/ows/services/org.926.70df05ad-2eaa-4127-830e-b846cefbbd73_wfs?SERVICE=WFS&REQUEST=GetCapabilities&VERSION=2.0.0,https://haleconnect.com/ows/services/org.926.70df05ad-2eaa-4127-830e-b846cefbbd73_wfs?REQUEST=GetCapabilities&SERVICE=WFS&VERSION=2.0.0,200,
0148398E-65D7-464E-A30F-7C12E16AB536,PASS,wms,https://haleconnect.com/ows/services/org.926.70df05ad-2eaa-4127-830e-b846cefbbd73_wms?SERVICE=WMS&REQUEST=GetCapabilities&VERSION=1.3.0,https://haleconnect.com/ows/services/org.926.70df05ad-2eaa-4127-830e-b846cefbbd73_wms?REQUEST=GetCapabilities&SERVICE=WMS&VERSION=1.3.0,200,
0161fbed-9714-4f0e-8380-403d2c5d1b64,PASS,wms,https://haleconnect.com/ows/services/org.789.55c40dfa-e70a-42f1-bd16-d7d59889b9db_wms?SERVICE=WMS&Request=GetCapabilities,https://haleconnect.com/ows/services/org.789.55c40dfa-e70a-42f1-bd16-d7d59889b9db_wms?Request=GetCapabilities&SERVICE=WMS,200,
0161fbed-9714-4f0e-8380-403d2c5d1b64,PASS,wfs,https://haleconnect.com/ows/services/org.789.55c40dfa-e70a-42f1-bd16-d7d59889b9db_wfs?SERVICE=WFS&Request=GetCapabilities,https://haleconnect.com/ows/services/org.789.55c40dfa-e70a-42f1-bd16-d7d59889b9db_wfs?Request=GetCapabilities&SERVICE=WFS,200,
01b05115-68d2-4ad1-a62c-507559546a99,PASS,wfs,https://haleconnect.com/ows/services/org.789.30b7f075-b296-4bca-be74-7fcda2fe6a9e_wfs?SERVICE=WFS&Request=GetCapabilities,https://haleconnect.com/ows/services/org.789.30b7f075-b296-4bca-be74-7fcda2fe6a9e_wfs?Request=GetCapabilities&SERVICE=WFS,200,
01b05115-68d2-4ad1-a62c-507559546a99,PASS,wms,https://haleconnect.com/ows/services/org.789.30b7f075-b296-4bca-be74-7fcda2fe6a9e_wms?SERVICE=WMS&Request=GetCapabilities,https://haleconnect.com/ows/services/org.789.30b7f075-b296-4bca-be74-7fcda2fe6a9e_wms?Request=GetCapabilities&SERVICE=WMS,200,
