uuid,url,url_status
79a49097-2ff6-462e-8608-f61d9398efda,https://inspire.lechnerkozpont.hu/geoserver/OI.2007/wcs?service=WCS&version=2.0.1&request=GetCapabilities,1
8434fd80-181c-4955-a70e-c11118a41b43,https://inspire.lechnerkozpont.hu/geoserver/OI.2016/wcs?service=WCS&version=2.0.1&request=GetCapabilities,1
SurfaceWaterBodyLine_HU_20160322,https://geoportal.vizugy.hu/arcgis/services/INSPIRE/Inspire/MapServer/WFSServer?request=GetCapabilities&service=WFS,1
ee0e41ce-29d0-4438-868a-1abd257de7c7,http://geonetwork.mfgi.hu/inspire/atom/DS_3dSeismics.xml,1
SubUnit_HU_20160322,https://geoportal.vizugy.hu/arcgis/services/INSPIRE/Inspire/MapServer/WFSServer?request=GetCapabilities&service=WFS,1
RiverBasinDistrict_HU_20160322,https://geoportal.vizugy.hu/arcgis/services/INSPIRE/Inspire/MapServer/WFSServer?request=GetCapabilities&service=WFS,1
ProtectedAreaLine_HU_20160322,https://geoportal.vizugy.hu/arcgis/services/INSPIRE/Inspire/MapServer/WFSServer?request=GetCapabilities&service=WFS,1
678275e9-07d5-4aef-845b-d9fb966c263d,http://geonetwork.mfgi.hu:8080/wXmlDoc/alfaWFS?request=GetFeature&version=2.0.&typeNames=mr-core:MR.MineralOccurrence&srsName=EPSG:4258&outputFormat=text/xml;%20subtype=gml/3.2.1&count=10,1
668f3ca4-a14d-4369-9b94-fec5c2511ace,https://inspire.lechnerkozpont.hu/geoserver/BR/ows?service=WFS&acceptversions=2.0.0&request=GetCapabilities,1
6aee6e40-4c4d-4734-8bbc-298960a0c1be,http://inspire.fomi.hu/inspire/atom/DLS_Bio-geographicalRegion.xml,0
6aee6e40-4c4d-4734-8bbc-298960a0c1be,http://inspire.fomi.hu/inspire/atom/data/br-schema_hu_v5-v1.zip,0
695f40f7-8d31-44aa-ae53-d818d8e6598d,http://webgis.okir.hu/geoserver/inspirePBR/wfs?service=WFS&version=2.0.0&request=GetCapabilities,1
cd15a149-39b4-4bd2-9603-c73be5b5b8da,http://geonetwork.mfgi.hu/inspire/atom/DS_multielectrodeDCProfiles.xml,1
51b0185f-727e-42e4-9e4b-5b42d845cbf1,http://geonetwork.mfgi.hu/inspire/atom/DS_gravityBaseStations.xml,1
9de1ce71-c26b-4f99-b59e-78e77616607e,http://geonetwork.mfgi.hu/inspire/atom/DS_mininigWaste.xml,1
683b71d9-6caa-43a3-8d7a-2e420c3a166e,https://inspire.lechnerkozpont.hu/geoserver/OI.2008/wcs?service=WCS&version=2.0.1&request=GetCapabilities,1
SurfaceWaterBodyCenterline_HU_20160322,https://geoportal.vizugy.hu/arcgis/services/INSPIRE/Inspire/MapServer/WFSServer?request=GetCapabilities&service=WFS,1
orto2003m-4c1b-490f-a018-c9edb667b35e,https://inspire.lechnerkozpont.hu/geoserver/OI.2003/wcs?service=WCS&version=2.0.1&request=GetCapabilities,1
Monitoring_HU_20160322,https://geoportal.vizugy.hu/arcgis/services/INSPIRE/Inspire/MapServer/WFSServer?request=GetCapabilities&service=WFS,1
SurfaceWaterBody_HU_20160322,https://geoportal.vizugy.hu/arcgis/services/INSPIRE/Inspire/MapServer/WFSServer?request=GetCapabilities&service=WFS,1
orto2021m-1ab9-4c84-8c88-41073c373445,https://inspire.lechnerkozpont.hu/geoserver/OI.2021/wcs?service=WCS&version=2.0.1&request=GetCapabilities,1
GroundWaterBody_HU_20160322,https://geoportal.vizugy.hu/arcgis/services/INSPIRE/Inspire/MapServer/WFSServer?request=GetCapabilities&service=WFS,1
ProtectedArea_HU_20160322,https://geoportal.vizugy.hu/arcgis/services/INSPIRE/Inspire/MapServer/WFSServer?request=GetCapabilities&service=WFS,1
