uuid,data
49EEA85F-C222-4421-A396-9ABDB7DAC926,https://wms.inspire.geoportail.lu/geoserver/hy/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
152CDA43-99A1-49AE-A14F-0D801BDE350E,https://wms.inspire.geoportail.lu/geoserver/hy/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
72be2c2e-180a-4825-997d-ec43947bbd93,https://wms.inspire.geoportail.lu/geoserver/oi/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
7f871ba5-15ea-4da5-851b-72fb0d0623ab,https://wms.inspire.geoportail.lu/geoserver/sd/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
deb1dcf5-3395-46f2-8b56-2f915c5194eb,https://wms.inspire.geoportail.lu/geoserver/ef/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
DDC0653E-135C-42F2-8EC7-DAC84FDB74B2,https://wms.inspire.geoportail.lu/geoserver/us/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
cfc4eeae-bc18-42a1-9a77-10b19efc9dce,https://wms.inspire.geoportail.lu/geoserver/hh/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
cfc4eeae-bc18-42a1-9a77-10b19efc9dce,https://wms.inspire.geoportail.lu/geoserver/hh/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
cfc4eeae-bc18-42a1-9a77-10b19efc9dce,https://wms.inspire.geoportail.lu/geoserver/hh/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
cfc4eeae-bc18-42a1-9a77-10b19efc9dce,https://wms.inspire.geoportail.lu/geoserver/hh/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
cfc4eeae-bc18-42a1-9a77-10b19efc9dce,https://wms.inspire.geoportail.lu/geoserver/hh/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
cfc4eeae-bc18-42a1-9a77-10b19efc9dce,https://wms.inspire.geoportail.lu/geoserver/hh/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
cfc4eeae-bc18-42a1-9a77-10b19efc9dce,https://wms.inspire.geoportail.lu/geoserver/hh/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
cfc4eeae-bc18-42a1-9a77-10b19efc9dce,https://wms.inspire.geoportail.lu/geoserver/hh/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
cfc4eeae-bc18-42a1-9a77-10b19efc9dce,https://wms.inspire.geoportail.lu/geoserver/hh/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
cfc4eeae-bc18-42a1-9a77-10b19efc9dce,https://wms.inspire.geoportail.lu/geoserver/hh/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
cfc4eeae-bc18-42a1-9a77-10b19efc9dce,https://wms.inspire.geoportail.lu/geoserver/hh/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
cfc4eeae-bc18-42a1-9a77-10b19efc9dce,https://wms.inspire.geoportail.lu/geoserver/hh/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
cfc4eeae-bc18-42a1-9a77-10b19efc9dce,https://wms.inspire.geoportail.lu/geoserver/hh/wms?SERVICE=WMS&service=WMS&version=1.3.0&request=GetCapabilities
