uuid,data
bc2c53f6-c908-4d7c-a6c0-78d9a2855640,https://geodata.nationaalgeoregister.nl/provincies/nz/wfs/v1?SERVICE=WFS&REQUEST=GetCapabilities&version=2.0.0
bc2c53f6-c908-4d7c-a6c0-78d9a2855640,https://geodata.nationaalgeoregister.nl/provincies/nz/wfs/v1?request=GetFeature&service=WFS&version=2.0.0&typeName=NZ_ExposedElement_nlnz-ogk&outputFormat=text%2Fxml%3B%20subtype%3Dgml%2F3.1.1
bc2c53f6-c908-4d7c-a6c0-78d9a2855640,https://geodata.nationaalgeoregister.nl/provincies/nz/wfs/v1?request=GetFeature&service=WFS&version=2.0.0&typeName=NZ_HazardArea_nlnz-ogk&outputFormat=text%2Fxml%3B%20subtype%3Dgml%2F3.1.1
bc2c53f6-c908-4d7c-a6c0-78d9a2855640,https://geodata.nationaalgeoregister.nl/provincies/nz/wfs/v1?request=GetFeature&service=WFS&version=2.0.0&typeName=NZ_ObservedEvent_nlnz-ogk&outputFormat=text%2Fxml%3B%20subtype%3Dgml%2F3.1.1
bc2c53f6-c908-4d7c-a6c0-78d9a2855640,https://geodata.nationaalgeoregister.nl/provincies/nz/wfs/v1?request=GetFeature&service=WFS&version=2.0.0&typeName=NZ_RiskZone_nlnz-ogk&outputFormat=text%2Fxml%3B%20subtype%3Dgml%2F3.1.1
bc2c53f6-c908-4d7c-a6c0-78d9a2855640,https://geodata.nationaalgeoregister.nl/provincies/nz/atom/v1/nz-nlnz-ogk.xml
bc2c53f6-c908-4d7c-a6c0-78d9a2855640,http://geodata.nationaalgeoregister.nl/provincies/nz/atom/v1/downloads/nz-nlnz-ogk/inspire-pv-nz.nlnz-ogk.zip
df5ee213-e1bd-433b-80f7-4ea20f493ca8,https://service.pdok.nl/provincies/zwemwaterkwaliteit-provinciaal-rijkswateren/atom/index.xml
d8f370e8-123c-4ab3-9410-04f728327ac6,https://inspire.rivm.nl/sos/eaq/service?service=AQD&version=1.0.0&request=GetCapabilities
d3c9efd6-fca7-49d6-92bb-5f507abece90,https://inspire.rivm.nl/sos/eaq/service?service=AQD&version=1.0.0&request=GetCapabilities
f91c6ad6-62a5-46d0-8a5b-8a62e7a4b833,https://inspire.rivm.nl/sos/eaq/service?service=AQD&version=1.0.0&request=GetCapabilities
58e7dc38-a498-4852-b4ef-908f5baa9056,https://service.pdok.nl/provincies/begrenzingen-vergunde-ontgrondingsgebieden-zand-grindwinning/atom/index.xml
b3ec8793-7747-4da0-b6c3-aa384446a586,https://inspire.rivm.nl/sos/eaq/service?service=AQD&version=1.0.0&request=GetCapabilities
af135cd8-d429-4fc7-b9e3-09e15217520d,https://inspire.rivm.nl/sos/eaq/service?service=AQD&version=1.0.0&request=GetCapabilities
a04afee4-47d5-45b7-b7a0-a6f86106af11,https://service.pdok.nl/rvo/mosselzaadinvanginstallaties/wfs/v1_0?service=wfs&request=getcapabilities
733559a5-201d-40e5-ad43-d1c7bae84d9f,https://inspire.rivm.nl/sos/eaq/service?service=AQD&version=1.0.0&request=GetCapabilities
88f76a94-ee4d-4e0c-9fde-91b692403e39,http://services.inspire-provincies.nl/NaturalRiskZones/services/download_NZ?request=GetCapabilities&service=WFS&version=2.0.0
5800f3b0-2ea2-4231-8165-216a7b26867f,https://inspire.rivm.nl/sos/eaq/service?service=AQD&version=1.0.0&request=GetCapabilities
500d396f-5ec6-4e4b-a151-5fb3cddd8082,https://inspire.rivm.nl/sos/eaq/service?service=AQD&version=1.0.0&request=GetCapabilities
3e57ce43-7707-43ed-a4b9-72b3a6d812f8,http://geodata.rivm.nl/geoserver/wfs?request=GetCapabilities
844404a2-9cd0-452e-b29a-74588777485a,http://geodata.rivm.nl/geoserver/wfs?request=GetCapabilities
002d9127-c16d-4b8d-9f5e-102a8c8e36c4,https://geodata.nationaalgeoregister.nl/ienw/geluidskaartspoorwegennacht/v1/wfs?request=GetCapabilities&service=WFS
2daad588-11ef-47de-9832-6fe2c3b93e6d,https://geodata.nationaalgeoregister.nl/provincies/nz/wfs/v1?SERVICE=WFS&REQUEST=GetCapabilities&version=2.0.0
2daad588-11ef-47de-9832-6fe2c3b93e6d,https://geodata.nationaalgeoregister.nl/provincies/nz/wfs/v1?request=GetFeature&service=WFS&version=2.0.0&typeName=NZ_ExposedElement_nlnz-ork&outputFormat=text%2Fxml%3B%20subtype%3Dgml%2F3.1.1
