uuid,data
fb97859e-e1f1-4167-8dd4-52705512b541,https://geo.api.vlaanderen.be/ANB/wcs?service=WCS&version=2.0.1&request=GetCapabilities
fb97859e-e1f1-4167-8dd4-52705512b541,"https://geo.api.vlaanderen.be/ANB/wcs?SERVICE=WCS&VERSION=2.0.1&request=GetCoverage&CRS=EPSG:31370&subset=x,http://www.opengis.net/def/crs/EPSG/0/31370(102200,102700)&subset=y,http://www.opengis.net/def/crs/EPSG/0/31370(192500,193000)&scalefactor=2&COVERAGEID=Grnkrt21&FORMAT=image/tiff&RESPONSE_CRS=EPSG:31370"
70f368f8-db6e-430d-9ae4-fe0acd55fe52,https://www.dov.vlaanderen.be/geoserver/wfs?
70f368f8-db6e-430d-9ae4-fe0acd55fe52,https://www.dov.vlaanderen.be/geoserver/wfs?SERVICE=WFS&version=2.0.0&request=GetCapabilities
70f368f8-db6e-430d-9ae4-fe0acd55fe52,https://www.dov.vlaanderen.be/geoserver/wfs?SERVICE=WFS&version=2.0.0&request=GetFeature
4c2c25f0-c119-11ea-874b-00215caf2660,https://geoservice.waterinfo.be/OGRK/wfs?request=getcapabilities&service=wfs&version=1.1.0
4c2c25f0-c119-11ea-874b-00215caf2660,https://geoservice.waterinfo.be/OGRK/wfs?request=getfeature&service=wfs&version=1.1.0&typename=Overstromingsrisicokaarten-KUST:verontreinigende_installaties_KUST_hCC_T1000
4cda0378-c119-11ea-8f2c-00215caf2660,https://geoservice.waterinfo.be/OGRK/wcs?
4cda0378-c119-11ea-8f2c-00215caf2660,https://geoservice.waterinfo.be/OGRK/wcs?request=getcapabilities&service=wcs&version=1.1.0
4cda0378-c119-11ea-8f2c-00215caf2660,https://geoservice.waterinfo.be/OGRK/wcs?request=getcoverage&service=wcs&version=1.1.0&coverage=Overstromingsgevaarkaarten-PLUVIAAL:waterdiepte_PLU_hCC_T100
4a01ba2e-c119-11ea-85a7-00215caf2660,https://geoservice.waterinfo.be/OGRK/wfs?request=getcapabilities&service=wfs&version=1.1.0
4a01ba2e-c119-11ea-85a7-00215caf2660,https://geoservice.waterinfo.be/OGRK/wfs?request=getfeature&service=wfs&version=1.1.0&typename=Overstromingsrisicokaarten-PLUVIAAL:potentieel_getroffen_inwoners_PLU_hCC_T1000
a106284c-97f8-4533-ba3b-38d9e4deea2d,https://geo.api.vlaanderen.be/ef/wfs?request=GetCapabilities&version=2.0.0&service=WFS
a106284c-97f8-4533-ba3b-38d9e4deea2d,https://geo.api.vlaanderen.be/ef/wfs?request=GetFeature&version=2.0.0&service=WFS&typeName=ef:EnvironmentalMonitoringFacility&outputFormat=gml32&count=1&srsName=epsg:4258
a106284c-97f8-4533-ba3b-38d9e4deea2d,https://geo.api.vlaanderen.be/ef/wfs?request=GetFeature&version=2.0.0&service=WFS&typeName=ef:EnvironmentalMonitoringNetwork&outputFormat=gml32&count=1&srsName=epsg:4258
4c38c210-c119-11ea-90e9-00215caf2660,https://geoservice.waterinfo.be/OGRK/wfs?request=getcapabilities&service=wfs&version=1.1.0
4c38c210-c119-11ea-90e9-00215caf2660,https://geoservice.waterinfo.be/OGRK/wfs?request=getfeature&service=wfs&version=1.1.0&typename=Overstromingsrisicokaarten-KUST:verontreinigende_installaties_KUST_noCC_T1000
b3d6fef2-6a22-4961-add2-a548d9157032,https://geo.api.vlaanderen.be/hy-p/wfs?request=GetCapabilities&version=2.0.0&service=WFS
b3d6fef2-6a22-4961-add2-a548d9157032,https://geo.api.vlaanderen.be/hy-p/wfs?request=GetFeature&version=2.0.0&service=WFS&typeName=hy-p:DrainageBasin&outputFormat=gml32&count=1&srsName=epsg:4258
