uuid,data
fb97859e-e1f1-4167-8dd4-52705512b541,https://geo.api.vlaanderen.be/ANB/wms?request=GetCapabilities&version=1.3.0&service=wms
fb97859e-e1f1-4167-8dd4-52705512b541,"https://geo.api.vlaanderen.be/ANB/wms?SERVICE=WMS&REQUEST=GetMap&FORMAT=image/png&TRANSPARENT=TRUE&STYLES=default&VERSION=1.3.0&LAYERS=Grnkrt21&WIDTH=1920&HEIGHT=840&CRS=EPSG:3857&BBOX=358249.06464713893,6633907.459670606,394938.8382239741,6649959.235610471"
fb97859e-e1f1-4167-8dd4-52705512b541,https://geo.api.vlaanderen.be/Bodemgebruik/wms?request=getcapabilities&service=wms&version=1.3.0
fb97859e-e1f1-4167-8dd4-52705512b541,"https://geo.api.vlaanderen.be/Bodemgebruik/wms?SERVICE=WMS&REQUEST=GetMap&FORMAT=image/png&TRANSPARENT=TRUE&STYLES=default&VERSION=1.3.0&LAYERS=Groenkaart&WIDTH=2048&HEIGHT=571&CRS=EPSG:3857&BBOX=103102.2642313299,6573140.022183913,836897.7357686701,6747722.194787172"
70f368f8-db6e-430d-9ae4-fe0acd55fe52,https://www.dov.vlaanderen.be/geoserver/wms?
70f368f8-db6e-430d-9ae4-fe0acd55fe52,https://www.dov.vlaanderen.be/geoserver/wms?SERVICE=WMS&version=1.3.0&request=GetCapabilities
70f368f8-db6e-430d-9ae4-fe0acd55fe52,https://www.dov.vlaanderen.be/geoserver/wms?SERVICE=WMS&version=1.3.0&request=GetMap
70f368f8-db6e-430d-9ae4-fe0acd55fe52,https://www.dov.vlaanderen.be/geoserver/wms/kml?layers=erosie:potential_soil_erosion
4c2c25f0-c119-11ea-874b-00215caf2660,https://geoservice.waterinfo.be/OGRK/wms?request=getcapabilities&service=wms&version=1.3.0
4c2c25f0-c119-11ea-874b-00215caf2660,https://geoservice.waterinfo.be/OGRK/wms?request=getmap&service=wms&version=1.3.0&layers=Overstromingsrisicokaarten-KUST:verontreinigende_installaties_KUST_hCC_T1000
4cda0378-c119-11ea-8f2c-00215caf2660,https://geoservice.waterinfo.be/OGRK/wms?request=getcapabilities&service=wms&version=1.3.0
4cda0378-c119-11ea-8f2c-00215caf2660,https://geoservice.waterinfo.be/OGRK/wms?request=getmap&service=wms&version=1.3.0&layers=Overstromingsgevaarkaarten-PLUVIAAL:waterdiepte_PLU_hCC_T100
4a01ba2e-c119-11ea-85a7-00215caf2660,https://geoservice.waterinfo.be/OGRK/wms?request=getcapabilities&service=wms&version=1.3.0
4a01ba2e-c119-11ea-85a7-00215caf2660,https://geoservice.waterinfo.be/OGRK/wms?request=getmap&service=wms&version=1.3.0&layers=Overstromingsrisicokaarten-PLUVIAAL:potentieel_getroffen_inwoners_PLU_hCC_T1000
a106284c-97f8-4533-ba3b-38d9e4deea2d,https://geo.api.vlaanderen.be/ef/wms?request=GetCapabilities&version=1.3.0&service=wms
a106284c-97f8-4533-ba3b-38d9e4deea2d,"https://geo.api.vlaanderen.be/ef/wms?SERVICE=WMS&REQUEST=GetMap&FORMAT=image/png&TRANSPARENT=TRUE&STYLES=EF.EnvironmentalMonitoringFacilities.Default&VERSION=1.3.0&LAYERS=HY.PhysicalWaters.Catchments&WIDTH=1920&HEIGHT=840&CRS=EPSG:3857&BBOX=280525,6557859,661237,6712007"
4c38c210-c119-11ea-90e9-00215caf2660,https://geoservice.waterinfo.be/OGRK/wms?request=getcapabilities&service=wms&version=1.3.0
4c38c210-c119-11ea-90e9-00215caf2660,https://geoservice.waterinfo.be/OGRK/wms?request=getmap&service=wms&version=1.3.0&layers=Overstromingsrisicokaarten-KUST:verontreinigende_installaties_KUST_noCC_T1000
b3d6fef2-6a22-4961-add2-a548d9157032,https://geo.api.vlaanderen.be/hy/wms?request=GetCapabilities&version=1.3.0&service=wms
b3d6fef2-6a22-4961-add2-a548d9157032,"https://geo.api.vlaanderen.be/hy/wms?SERVICE=WMS&REQUEST=GetMap&FORMAT=image/png&TRANSPARENT=TRUE&STYLES=HY.PhysicalWaters.Catchments.Default&VERSION=1.3.0&LAYERS=HY.PhysicalWaters.Catchments&WIDTH=1920&HEIGHT=840&CRS=EPSG:3857&BBOX=280525,6557859,661237,6712007"
b3d6fef2-6a22-4961-add2-a548d9157032,"https://geo.api.vlaanderen.be/hy/wms?SERVICE=WMS&REQUEST=GetMap&FORMAT=image/png&TRANSPARENT=TRUE&STYLES=HY.PhysicalWaters.Shore.Default&VERSION=1.3.0&LAYERS=HY.PhysicalWaters.Shore&WIDTH=1920&HEIGHT=840&CRS=EPSG:3857&BBOX=280525,6557859,661237,6712007"
b3d6fef2-6a22-4961-add2-a548d9157032,"https://geo.api.vlaanderen.be/hy/wms?SERVICE=WMS&REQUEST=GetMap&FORMAT=image/png&TRANSPARENT=TRUE&STYLES=HY.PhysicalWaters.ManMadeObject.Default&VERSION=1.3.0&LAYERS=HY.PhysicalWaters.ManMadeObject&WIDTH=1920&HEIGHT=840&CRS=EPSG:3857&BBOX=280525,6557859,661237,6712007"
b3d6fef2-6a22-4961-add2-a548d9157032,"https://geo.api.vlaanderen.be/hy/wms?SERVICE=WMS&REQUEST=GetMap&FORMAT=image/png&TRANSPARENT=TRUE&STYLES=HY.PhysicalWaters.Waterbodies.Default&VERSION=1.3.0&LAYERS=HY.PhysicalWaters.Waterbodies&WIDTH=1920&HEIGHT=840&CRS=EPSG:3857&BBOX=280525,6557859,661237,6712007"
49f516de-c119-11ea-8f04-00215caf2660,https://geoservice.waterinfo.be/OGRK/wms?request=getcapabilities&service=wms&version=1.3.0
49f516de-c119-11ea-8f04-00215caf2660,https://geoservice.waterinfo.be/OGRK/wms?request=getmap&service=wms&version=1.3.0&layers=Overstromingsrisicokaarten-KUST:potentieel_getroffen_inwoners_KUST_noCC_T1000
4a1a396e-c119-11ea-b85d-00215caf2660,https://geoservice.waterinfo.be/OGRK/wms?request=getcapabilities&service=wms&version=1.3.0
4a1a396e-c119-11ea-b85d-00215caf2660,https://geoservice.waterinfo.be/OGRK/wms?request=getmap&service=wms&version=1.3.0&layers=Overstromingsrisicokaarten-PLUVIAAL:potentieel_getroffen_inwoners_PLU_noCC_T1000
4be30ee2-c119-11ea-8920-00215caf2660,https://geoservice.waterinfo.be/OGRK/wms?request=getcapabilities&service=wms&version=1.3.0
4be30ee2-c119-11ea-8920-00215caf2660,https://geoservice.waterinfo.be/OGRK/wms?request=getmap&service=wms&version=1.3.0&layers=Overstromingsrisicokaarten-PLUVIAAL:type_economische_bedrijvigheid_PLU_noCC_T1000
d3004403-fa35-4f01-a464-325cf91b43e9,https://haleconnect.com/ows/services/org.989.ebcff89d-1bed-48d3-b915-6158d060c53d_wms?SERVICE=WMS&Request=GetCapabilities
d3004403-fa35-4f01-a464-325cf91b43e9,"https://haleconnect.com/ows/services/org.989.ebcff89d-1bed-48d3-b915-6158d060c53d_wms?SERVICE=WMS&REQUEST=GetMap&FORMAT=image/png&TRANSPARENT=TRUE&STYLES=&VERSION=1.3.0&LAYERS=PS.ProtectedSite&WIDTH=1213&HEIGHT=543&CRS=EPSG:3035&BBOX=3072747.974738989957,3796390.663367430214,3178783.574480670039,4033681.941594639793&TRANSPARENT=TRUE"
c942910a-3888-4b8c-9232-3a4b8eaa4e5e,https://geo.api.vlaanderen.be/VMM/wms?request=GetCapabilities&version=1.3.0&service=wms
c942910a-3888-4b8c-9232-3a4b8eaa4e5e,"https://geo.api.vlaanderen.be/VMM/wms?SERVICE=WMS&REQUEST=GetMap&FORMAT=image/png&TRANSPARENT=TRUE&STYLES=default&VERSION=1.3.0&LAYERS=WFDRBD&WIDTH=2048&HEIGHT=721&CRS=EPSG:3857&BBOX=103102.26423133037,6527277.805212829,836897.7357686696,6747722.194787171"
9c5383b3-b925-4dae-9b85-104fa0b703b4,https://geo.api.vlaanderen.be/el/wms?service=WMS&version=1.3.0&request=GetCapabilities
9c5383b3-b925-4dae-9b85-104fa0b703b4,"https://geo.api.vlaanderen.be/el/wms?SERVICE=WMS&REQUEST=GetMap&FORMAT=image/png&TRANSPARENT=TRUE&STYLES=default&VERSION=1.3.0&LAYERS=EL.GridCoverage.DTM&WIDTH=1920&HEIGHT=695&CRS=EPSG:3857&BBOX=388365.25379150285,6594714.3734174045,461744.8009451731,6621276.240746467"
ae94435d-1ffb-451b-9c8b-d7e8c2d42dc2,https://geo.api.vlaanderen.be/ALV/wms?request=GetCapabilities&version=1.3.0&service=wms
ae94435d-1ffb-451b-9c8b-d7e8c2d42dc2,"https://geo.api.vlaanderen.be/ALV/wms?SERVICE=WMS&REQUEST=GetMap&FORMAT=image/png&TRANSPARENT=TRUE&STYLES=default&VERSION=1.3.0&LAYERS=LbGebrPerc2022&WIDTH=2048&HEIGHT=721&CRS=EPSG:3857&BBOX=458534.445757238,6634055.556412904,481465.554242762,6640944.443587096"
