uuid,data
e62e5bad-f211-4fd9-879b-0f6694f4ae36,https://agis.energinet.dk/server/services/INSPIRE/INSPIRE_GAS_Pipe_line/MapServer/WMSServer?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
bff34918-4048-4391-a257-bf2ffb139c32,https://gis.nst.dk/server/services/INSPIRE/INSPIRE_FloodRiskZone_20aar/MapServer/WMSServer?request=GetCapabilities&service=WMS
bff34918-4048-4391-a257-bf2ffb139c32,https://gis.nst.dk/EVT/Capabilities_WMS/feeds/INSPIRE.xml
ddf2b301-636d-4505-b4ad-99aaa4f921c6,http://miljoegis.mim.dk/wms?servicename=grundvand_wms&service=wms&request=getcapabilities
dccc7722-3a6d-481d-b4cd-d10482c695df,https://haleconnect.com/ows/services/org.223.70cbcc07-d5e8-432b-b782-9bd1c1b3ad53_wms?SERVICE=WMS&REQUEST=GetCapabilities&VERSION=1.3.0
d4458df1-b7b9-4de4-8e0b-08701ce80569,https://arealinformation.miljoeportal.dk/gis/services/DAIdb/MapServer/WMSServer?request=GetCapabilities&service=WMS
c3f824da-da25-4638-b288-bd6ca879fa9b,https://gis.nst.dk/EVT/Capabilities_WMS/feeds/INSPIRE.xml
c3f824da-da25-4638-b288-bd6ca879fa9b,https://gis.nst.dk/server/services/INSPIRE/INSPIRE_APSFR_2016_2021/MapServer/WMSServer?request=GetCapabilities&service=WMS
fbf953c5-66f6-4a14-b265-181f4851c8b7,http://miljoegis.mim.dk/wms?servicename=grundvand_wms&service=wms&request=getcapabilities
b228ff10-1951-4f02-9896-04239603d7be,https://gis.nst.dk/server/services/INSPIRE/INSPIRE_FloodRiskZone_Kombinerede/MapServer/WMSServer?request=GetCapabilities&service=WMS
b228ff10-1951-4f02-9896-04239603d7be,https://gis.nst.dk/EVT/Capabilities_WMS/feeds/INSPIRE.xml
fac7a26b-52fa-461b-a12a-3c937a211280,https://arealinformation.miljoeportal.dk/gis/services/Natur/MapServer/WMSServer?request=GetCapabilities&service=WMS
997a39f7-5436-41e0-be97-3886a4cd5daa,https://arealinformation.miljoeportal.dk/gis/routing?http://geoserver.surfacewater.miljoeportal.dk/geoserver/ows?SERVICE=WMS&REQUEST=GetCapabilities
a4234f1b-8280-4c71-8a7f-8a3b1eb1e75f,https://agis.energinet.dk/server/services/INSPIRE/INSPIRE_Electricity_cables/MapServer/WMSServer?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
a3f558be-b6de-498d-a5b0-b246fb70dc68,http://www.kulturarv.dk/fundogfortidsminder/inspireservice/wms?request=GetCapabilities&version=1.1.1
faab9d3d-ca22-402b-987b-85f25bd2a1ac,https://arealinformation.miljoeportal.dk/gis/services/Natur/MapServer/WMSServer?request=GetCapabilities&service=WMS
f886a955-cdc3-4fba-a2bd-5c88f17d5a75,https://arealinformation.miljoeportal.dk/gis/services/DAIdb/MapServer/WMSServer?request=GetCapabilities&service=WMS
81b285e6-655e-4339-a8f2-d4da0924e916,https://arealinformation.miljoeportal.dk/gis/services/puls/MapServer/WMSServer?request=GetCapabilities&service=WMS
8002c09f-7ffa-4462-b062-366bec4ba9a8,https://arealinformation.miljoeportal.dk/gis/services/Landbrugsdrift/MapServer/WMSServer?request=GetCapabilities&service=WMS
3862f6c0-797b-46db-94eb-8baf2d0be5e1,https://services.datafordeler.dk/Matrikel/MatrikelGaeldendeOgForeloebigWMS/1.0.0/WMS?username=xxx&password=yyy&service=WMS&request=GetCapabilities
1ab5b4ed-19f2-4417-80b9-e3253b65fe96,http://wfs2-miljoegis.mim.dk/husdyr2017/wms?service=WMS&version=1.1.0&request=GetMap
1760cd30-b364-4547-8842-735972c57ce7,http://tilecache3-miljoegis.mim.dk/gwc/service/wmts?REQUEST=getcapabilities
07e51b01-1903-4693-96ef-1284f747dc9e,https://arealinformation.miljoeportal.dk/gis/routing?http://geoserver.surfacewater.miljoeportal.dk/geoserver/ows?SERVICE=WMS&REQUEST=GetCapabilities
311ba0fe-ecdd-40e0-8722-e71897926947,http://miljoegis.mim.dk/wms?servicename=grundvand_wms&service=wms&request=getcapabilities
034c2c52-2c23-427a-8612-adc15bc4e965,http://miljoegis.mim.dk/wms?servicename=grundvand_wms&service=wms&request=getcapabilities
020518f9-33b4-404d-8e72-9818df134716,https://gis.nst.dk/server/services/INSPIRE/INSPIRE_FloodRiskZone_1000aar/MapServer/WMSServer?request=GetCapabilities&service=WMS
020518f9-33b4-404d-8e72-9818df134716,https://gis.nst.dk/EVT/Capabilities_WMS/feeds/INSPIRE.xml
59af29ff-e5a9-4aee-a923-e903faed674f,https://haleconnect.com/ows/services/org.223.436762f4-ce4a-4d33-9995-24fa52294744_wms?SERVICE=WMS&Request=GetCapabilities
9b561cc3-0b61-49ca-9e77-38b15339a442,https://haleconnect.com/ows/services/org.223.a2104abd-d357-433f-896d-630daaf7a4fc_wms?SERVICE=WMS&Request=GetCapabilities
6780a07a-3523-4238-824a-b7e46d0667a2,https://haleconnect.com/ows/services/org.223.494a3f22-5fc0-4b74-82cc-01ca36b2b1df_wms?SERVICE=WMS&REQUEST=GetCapabilities&VERSION=1.3.0
e46f3019-0fa8-4127-89d6-f59964b3dc0a,https://haleconnect.com/ows/services/org.223.4f87b8ee-c4ce-4d09-b1e0-d4a762be1d96_wms?SERVICE=WMS&Request=GetCapabilities
28cbc7ee-5cff-484a-9dec-69331dda2147,https://haleconnect.com/ows/services/org.223.c440bc83-1c1f-41c2-b598-843837febb1e_wms?SERVICE=WMS&Request=GetCapabilities
e8d69aba-9ba5-4ddd-981f-3567520e5dda,https://gis.nst.dk/EVT/Capabilities_WMS/feeds/INSPIRE.xml
e8d69aba-9ba5-4ddd-981f-3567520e5dda,https://gis.nst.dk/server/services/INSPIRE/FloodAreas_1000aars/MapServer/WMSServer?request=GetCapabilities&service=WMS
27ab9290-166c-4f25-aac6-7a351158db55,https://haleconnect.com/ows/services/org.223.dfc0bb02-d1ba-411c-9f32-11c75212eb8e_wms?SERVICE=WMS&Request=GetCapabilities
2abe4eca-e755-4586-809e-44c648f056b2,https://haleconnect.com/ows/services/org.223.7076850c-232f-4611-a829-941dbd2b688d_wms?SERVICE=WMS&Request=GetCapabilities
2c81b8dc-46a5-4ec4-bed9-aa67457dadb5,https://haleconnect.com/ows/services/org.223.77686ea3-c2a4-4121-91a5-472e767ebfe2_wms?SERVICE=WMS&Request=GetCapabilities
e5ffb7ac-d9f1-42fe-92c5-542962155818,https://geoserver.plandata.dk/geoserver/wms?servicename=wms&request=getcapabilities&service=wms
35277967-f1ce-4fbd-8c70-b90c280c7bfa,https://haleconnect.com/ows/services/org.223.67c60618-e698-4fe6-9323-9b7fefd5d367_wms?SERVICE=WMS&Request=GetCapabilities
e3612a22-dbba-4e98-8ff0-e3d157a03a1d,https://gis.nst.dk/EVT/Capabilities_WMS/feeds/INSPIRE.xml
e3612a22-dbba-4e98-8ff0-e3d157a03a1d,https://gis.nst.dk/server/services/INSPIRE/FloodAreas_50aars/MapServer/WMSServer?request=GetCapabilities&service=WMS
dbb49df8-eaac-4ea9-95b4-497694dbdf67,https://gis.nst.dk/EVT/Capabilities_WMS/feeds/INSPIRE.xml
dbb49df8-eaac-4ea9-95b4-497694dbdf67,https://gis.nst.dk/server/services/INSPIRE/FloodAreas_20aars/MapServer/WMSServer?request=GetCapabilities&service=WMS
8ba7fea5-845b-1133-2702-4dc177830170,https://api.dataforsyningen.dk/tn_inspire?request=GetCapabilities&service=WMS
3237298e-d65b-2906-a847-8d2533672840,https://api.dataforsyningen.dk/building_inspire?SERVICE=WMS&REQUEST=GetCapabilities
6b48d3c1-e95b-1134-3fbe-7f8513940936,https://api.dataforsyningen.dk/tn_inspire?request=GetCapabilitieS&service=WMS
d73884e8-55d5-45d8-8a93-b4569fdc42ed,https://haleconnect.com/ows/services/org.223.83720cf7-d03d-4a67-8d15-ae5a071d5e3b_wms?SERVICE=WMS&Request=GetCapabilities
51a53744-c75b-ffb4-90d7-caa015579187,https://api.dataforsyningen.dk/au_inspire?SERVICE=WMS&REQUEST=GetCapabilities
df77aa97-3284-4ed1-ae76-74a3fbec68ff,https://haleconnect.com/ows/services/org.223.d892b2c4-fcfa-44d4-846c-a0c3b599c099_wms?SERVICE=WMS&Request=GetCapabilities
557a92cb-8d5a-9957-d480-2cb994184529,https://api.dataforsyningen.dk/gn_inspire?REQUEST=GetCapabilities&SERVICE=WMS
f92dff52-0c5b-112d-982b-6dd051500560,https://api.dataforsyningen.dk/hy_inspire?request=GetCapabilities&service=WMS
44b34117-cf77-40ed-a099-6ec1a5e6bb75,https://havplan.dk/geoserver/pluwms/wms?
039683d7-035b-86a1-f46a-ace302127946,https://api.dataforsyningen.dk/lc_inspire?SERVICE=WMS&REQUEST=GetCapabilities
8040e7e6-9ace-4983-85ab-d6081dc81329,https://data.geus.dk/arcgis/services/INSPIRE/MarineGeophysicsWMS/MapServer/WMSServer?service=WMS&version=1.3.0&request=GetCapabilities
7cdbdf93-fc95-4b3d-b8e4-15d3c9891cb7,http://inspire.plandata.dk/geoserver/ows?service=wms&version=1.0.0&request=GetCapabilities
c7a84050-195e-d0f1-b3c6-36c782662094,https://api.dataforsyningen.dk/elevation_inspire?SERVICE=WMS&REQUEST=GetCapabilities
8c5efc03-e65e-d0f2-82a3-fe8159326506,https://api.dataforsyningen.dk/elevation_inspire?SERVICE=WMS&REQUEST=GetCapabilities
65dcadbc-e670-4e9b-a0c2-e17afaea3fb5,https://data.geus.dk/arcgis/services/INSPIRE/ENS_FeltafgraensningerWMS/MapServer/WMSServer?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
3e0200dc-f5f0-475a-b95e-d64515d78a5f,https://haleconnect.com/ows/services/org.223.41625b3b-9ca4-442b-8990-058db5d05a04_wms?SERVICE=WMS&Request=GetCapabilities
c2d39741-a5d5-4498-8154-cd0f9e3765a3,http://geodata.fvm.dk/geoserver/GB_MFO_og_groenne_krav/wms?
caafdd8f-fa5b-31f8-d88c-b29744467832,https://api.dataforsyningen.dk/oi_inspire?SERVICE=WMS&REQUEST=GetCapabilities
1321b22d-e75b-dc19-2299-d49309801312,https://api.dataforsyningen.dk/su_inspire?request=GetCapabilities&service=WMS
6c85c013-f49f-42db-ba5a-d2b3ea619b8a,https://haleconnect.com/ows/services/org.223.2ea76c6f-ca02-4ea2-943d-e37bd75cc0ab_wms?SERVICE=WMS&Request=GetCapabilities
53b2e183-44a2-4b16-bb92-fe1d1cd1e5b3,https://haleconnect.com/ows/services/org.223.30362003-442b-4589-83b2-5ccd6560399c_wms?SERVICE=WMS&Request=GetCapabilities
7778c322-5876-42d6-9a6a-50536354ceab,https://haleconnect.com/ows/services/org.223.e4bd42dc-c7a2-470b-9a5a-578d7b3da1d9_wms?SERVICE=WMS&Request=GetCapabilities
189f477b-073b-4839-a3e9-536c5c774d3e,https://haleconnect.com/ows/services/org.223.fa0a1bc1-c52b-4b58-82d3-7c0416b25d41_wms?SERVICE=WMS&Request=GetCapabilities
539a9582-4c5b-1529-ec4f-5b8294413078,https://api.dataforsyningen.dk/land_use_inspire?SERVICE=WMS&REQUEST=GetCapabilities
50f84f74-a55a-5ca2-e36e-d9d696434322,https://api.dataforsyningen.dk/au_inspire?request=GetCapabilities&service=WMS
1e6174df-861b-4911-ba6b-36297fdaea06,https://haleconnect.com/ows/services/org.223.5219df50-27c1-4a13-8305-b588ab936bda_wms?SERVICE=WMS&Request=GetCapabilities
b0442d96-a074-4eb4-86ca-b8e4f28dc113,https://haleconnect.com/ows/services/org.223.4dcf4c10-4a1c-4e78-87db-dc17c5b0d678_wms?SERVICE=WMS&Request=GetCapabilities
bf0d6883-f85e-1dcb-1fc7-4f0934792011,https://api.dataforsyningen.dk/af_inspire?SERVICE=WMS&REQUEST=GetCapabilities
27d5ff5d-e95b-112b-8355-39c732333485,https://api.dataforsyningen.dk/hy_inspire?request=GetCapabilities&service=WMS
231d4d5b-1792-4c00-a92d-5413d3a430f0,https://haleconnect.com/ows/services/org.223.d858fa85-509e-4000-99cf-c1d635fad150_wms?SERVICE=WMS&Request=GetCapabilities
9d7161b3-805b-2791-047f-834319916410,https://api.dataforsyningen.dk/am_inspire?REQUEST=GetCapabilities&SERVICE=WMS
17e667c5-fe5b-1129-69db-b95145448034,https://api.dataforsyningen.dk/cp_inspire?service=WMS&request=GetCapabilities
fef24767-25c6-476d-8535-26a99a676707,http://inspire.plandata.dk/geoserver/ows?service=wms&version=1.3.0&request=GetCapabilities
591e5de1-f0b3-40d3-ab24-c81b258edefe,https://haleconnect.com/ows/services/org.223.2262a918-aa2b-4e6c-9b93-e77f5f388a08_wms?SERVICE=WMS&Request=GetCapabilities
6b54b4ef-8edc-4600-88a2-aa6cfec9d838,https://haleconnect.com/ows/services/org.223.3eac0f0d-327d-41fe-a36c-79189a35042d_wms?SERVICE=WMS&Request=GetCapabilities
a5117e91-9ee4-43cc-8f70-cf558aede5f8,https://haleconnect.com/ows/services/org.223.a75380f9-cac1-4451-9513-3fce637340b2_wms?SERVICE=WMS&Request=GetCapabilities
8186c14b-7ab6-43ff-acf2-d8870307a908,https://haleconnect.com/ows/services/org.223.3b328e2f-ac08-45d3-85f6-92a8234093a7_wms?SERVICE=WMS&Request=GetCapabilities
6f5d5501-b189-46a0-8060-27a1f5ae082b,https://haleconnect.com/ows/services/org.223.0e4d7431-f8c0-44f5-bcb8-5e85eef15325_wms?SERVICE=WMS&Request=GetCapabilities
d3014c40-d13a-4abc-b69b-eee00ce0f8c0,https://haleconnect.com/ows/services/org.223.176a032e-8ca9-4955-a31d-3e166c3eaa49_wms?SERVICE=WMS&Request=GetCapabilities
d2efdb7b-0ff8-4a51-88b5-2b6cede5f0bd,https://haleconnect.com/ows/services/org.223.02c5550e-8cc3-4956-ac14-44a728a75741_wms?SERVICE=WMS&Request=GetCapabilities
bef1c8f2-074a-4bd3-9f1d-6a8dda56cccf,http://geodata.fvm.dk/geoserver/GB_MFO_og_groenne_krav/wms?
2dc0dbcc-ed5b-2907-b213-dc8438514388,https://api.dataforsyningen.dk/elevation_inspire?SERVICE=WMS&REQUEST=GetCapabilities
24e27f5a-37ca-4e53-913a-15a8f88a0910,https://haleconnect.com/ows/services/org.223.ae788fe8-d952-48ae-a0e8-cc4fff6839fa_wms?SERVICE=WMS&Request=GetCapabilities
8099ddcf-2461-4388-9fca-fb4fe7afffd6,http://inspire.plandata.dk/geoserver/ows?service=wms&version=1.3.0&request=GetCapabilities
29bfe8d3-15f8-4e07-9fb5-a4bbfdc4c1f6,https://arealinformation.miljoeportal.dk/gis/routing?http://geoserver.surfacewater.miljoeportal.dk/geoserver/ows?SERVICE=WMS&REQUEST=GetCapabilities
284eefd2-32f6-412a-8157-a6c8f10427cb,https://data.geus.dk/arcgis/services/INSPIRE/ENS_OffshoreInstallationerWMS/MapServer/WMSServer?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
080e45fb-c0d7-42b7-bdff-bd07a820a32d,https://haleconnect.com/ows/services/org.223.04392d6a-d14f-4221-95fa-0df1f8456992_wms?SERVICE=WMS&Request=GetCapabilities
1dddfda4-65ce-4742-a408-878fe31c803b,https://gis.nst.dk/EVT/Capabilities_WMS/feeds/INSPIRE.xml
1dddfda4-65ce-4742-a408-878fe31c803b,https://gis.nst.dk/server/services/INSPIRE/FloodAreas_Vandlob/MapServer/WMSServer?request=GetCapabilities&service=WMS
046e2909-119f-4a32-8ba8-ebab0f919481,http://data.geus.dk/geusmap/ows/25832.jsp?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetCapabilities&LAYERS=jupiter_boringer_ws
046e2909-119f-4a32-8ba8-ebab0f919481,https://data.geus.dk/arcgis/services/INSPIRE/BoreholeWMS/MapServer/WMSServer?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
14d4c2e6-c70e-4a77-b034-7f05d7c85a80,https://haleconnect.com/ows/services/org.223.c49eeaf6-d6c1-44d2-bd37-243bb6db1402_wms?SERVICE=WMS&Request=GetCapabilities
19c6f975-1dd7-42df-b63d-ccf69d90cb62,https://haleconnect.com/ows/services/org.223.e7df8b1d-678e-41db-992e-d470e063e648_wms?SERVICE=WMS&Request=GetCapabilities
21f9e7c3-3420-4d9f-b8d9-b615b90c951e,https://haleconnect.com/ows/services/org.223.fef43a73-cc4c-4712-bcaf-6257df043420_wms?SERVICE=WMS&Request=GetCapabilities
1c9bf3ef-a757-4cd6-a756-e076bf2d12dc,https://haleconnect.com/ows/services/org.223.3ea9df5f-8b03-416b-b9b8-c1abaca5342e_wms?SERVICE=WMS&Request=GetCapabilities
0f1bb5bc-bf97-4f84-8d9b-e260c6cd56a3,https://haleconnect.com/ows/services/org.223.54231779-16ef-4790-b37a-7364f1f1882a_wms?SERVICE=WMS&Request=GetCapabilities
c9dfb6e3-c15e-4975-9094-bb27a985a0e2,https://gis.nst.dk/server/services/ekstern/KDI_anlaeg_paa_soeterritoriet/MapServer/WMSServer?request=GetCapabilities&service=WMS
ce25dd74-a3ed-4007-96ed-4023cbdbfa2b,http://geodata.fvm.dk/geoserver/GB_MFO_og_groenne_krav/wms?
3843c322-07df-48f0-a9c1-00bebef6ee03,https://haleconnect.com/ows/services/org.223.0631c9a5-1a06-4232-b45a-8983a6fd13a0_wms?SERVICE=WMS&Request=GetCapabilities
bdfda0bf-a4ff-4e05-be86-afdd9a8798d7,https://data.geus.dk/arcgis/services/INSPIRE/ENS_OlieGasTilladelserWMS/MapServer/WMSServer?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
ff3b701d-f43f-4d2c-a68f-3ae9cd173eb5,http://miljoegis.mim.dk/wms?servicename=grundvand_wms&service=wms&request=getcapabilities
ff3b701d-f43f-4d2c-a68f-3ae9cd173eb5,http://tilecache3-miljoegis.mim.dk/gwc/service/wmts?REQUEST=getcapabilities
b05268ea-8cab-42ab-8c4e-b212cffad46d,http://arealinformation.miljoeportal.dk/gis/services/public/MapServer/WMSServer
b05268ea-8cab-42ab-8c4e-b212cffad46d,https://arealinformation.miljoeportal.dk/gis/services/Natur/MapServer/WMSServer?request=GetCapabilities&service=WMS
fe55c3bc-ef11-4276-8708-545df35aa5b0,https://data.geus.dk/arcgis/services/INSPIRE/DeepGeophysicsWMS/MapServer/WMSServer?service=WMS&version=1.3.0&request=GetCapabilities
de799711-4bec-4944-92c9-1ee4644ef7ae,https://arealinformation.miljoeportal.dk/gis/services/DAIdb/MapServer/WMSServer?request=GetCapabilities&service=WMS
da404a53-2466-4166-b91f-c0fd8cba73b9,https://gis.nst.dk/server/services/ekstern/KDI_Bypass/MapServer/WMSServer?request=GetCapabilities&service=WMS
d9f65961-a2e3-4216-b807-75cf45042f38,https://arealinformation.miljoeportal.dk/gis/routing?http://geoserver.surfacewater.miljoeportal.dk/geoserver/ows?SERVICE=WMS&REQUEST=GetCapabilities
d6300454-a6ad-4c12-8efb-945d975c3d41,http://miljoegis.mim.dk/wms?servicename=grundvand_wms&service=wms&request=getcapabilities
f4741144-0008-47eb-b352-e4abb02b722e,http://kulturarv.dk/fbb/inspire/wms?request=GetCapabilities&version=1.3.0
ffe3d438-b164-4951-8205-017652f685f1,http://data.geus.dk/geusmap/ows/25832.jsp?whoami=Miljoeportal%40miljoeportal.dk&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
f39b3c3b-7aef-41b7-bbda-23bebf93f63f,https://gis.nst.dk/EVT/Capabilities_WMS/feeds/INSPIRE.xml
f39b3c3b-7aef-41b7-bbda-23bebf93f63f,https://gis.nst.dk/server/services/INSPIRE/INSPIRE_ManagementUnit_2016_2021/MapServer/WMSServer?request=GetCapabilities&service=WMS
d5e502b7-6f42-415e-bff6-15c840fb2b18,https://gis.nst.dk/server/services/INSPIRE/INSPIRE_FloodRiskZone_VandLoeb/MapServer/WMSServer?request=GetCapabilities&service=WMS
d5e502b7-6f42-415e-bff6-15c840fb2b18,https://gis.nst.dk/EVT/Capabilities_WMS/feeds/INSPIRE.xml
ee940c26-d09f-4092-9aca-87ed962fc36b,http://geodata.fvm.dk/geoserver/Marker/wms?
b49995f6-f194-4f31-8a81-ae3aa0a0f2dd,https://api.dataforsyningen.dk/service?servicename=bu_bbr_inspire&version=1.3.0&SERVICE=WMS&REQUEST=GetCapabilities
ed309bc7-02f3-4dd2-8deb-f2c422577a27,https://arealinformation.miljoeportal.dk/gis/services/DAIdb/MapServer/WMSServer?request=GetCapabilities&service=WMS
efb3bde8-c5fd-43da-a4d7-02675311dc58,http://miljoegis.mim.dk/wms?servicename=miljoegis-raastofferhavet_wms&
8d1ac54f-7f25-4f63-aad1-4da0b0cc84d8,https://arealinformation.miljoeportal.dk/gis/services/puls/MapServer/WMSServer?request=GetCapabilities&service=WMS
95c3c658-b5ed-41d5-98d8-a9f8919aa719,http://miljoegis.mim.dk/wms?servicename=grundvand_wms&service=wms&request=getcapabilities
9509f511-3263-4b4a-9e58-2f8171a84371,https://arealinformation.miljoeportal.dk/gis/services/Natur/MapServer/WMSServer?request=GetCapabilities&service=WMS
985366a9-cb3a-46e4-9f89-d44cad6a4154,http://tilecache3-miljoegis.mim.dk/gwc/service/wmts?REQUEST=getcapabilities
96bf2cc2-53a8-4370-ba3a-d67b24a0f129,https://haleconnect.com/ows/services/org.918.cc100895-4a04-4602-a94f-8b955d136893_wms?SERVICE=WMS&Request=GetCapabilities
8c9b6074-f53f-424e-a318-fcbe85662345,https://arealinformation.miljoeportal.dk/gis/routing?http://geoserver.surfacewater.miljoeportal.dk/geoserver/ows?SERVICE=WMS&REQUEST=GetCapabilities
8c9b6074-f53f-424e-a318-fcbe85662345,https://arealinformation.miljoeportal.dk/gis/routing?http://geoserver.surfacewater.miljoeportal.dk/geoserver/ows?SERVICE=WMS&REQUEST=GetCapabilities
7a7732ef-bcff-44f0-afd2-5cffc1e089cf,http://tilecache3-miljoegis.mim.dk/gwc/service/wmts?REQUEST=getcapabilities
7a7732ef-bcff-44f0-afd2-5cffc1e089cf,http://wfs2-miljoegis.mim.dk/dai/wms?login=MIM&password=kfbruger&SERVICENAME=grundvand&LAYERS=theme-grundvandsmagasiner_osd_iol_link&TRANSPARENT=TRUE&FORMAT=image%2Fpng&SERVICE=WMS&VERSION=1.1.1&REQUEST=GetCapabilities
8a36b7d8-b027-4ef1-b786-04ea9040fc86,http://miljoegis.mim.dk/wms?servicename=grundvand_wms&service=wms&request=getcapabilities
7065f5ec-8f81-42ab-8648-0eb0560e9e54,https://arealinformation.miljoeportal.dk/gis/services/Husdyr/MapServer/WMSServer?request=GetCapabilities&service=WMS
89f35f07-b4e6-4b43-b0a9-51cf9698a11d,http://geodata.fvm.dk/geoserver/GB_MFO_og_groenne_krav/wms?
704fd062-4da0-4216-9767-8b66d589f83a,http://miljoegis.mim.dk/wms?servicename=grundvand_wms&service=wms&request=getcapabilities
6cc0decf-99cf-4a59-a6fe-6a500cc5f5cf,http://miljoegis.mim.dk/wms?servicename=grundvand_wms&service=wms&request=getcapabilities
6cc0decf-99cf-4a59-a6fe-6a500cc5f5cf,http://tilecache3-miljoegis.mim.dk/gwc/service/wmts?REQUEST=getcapabilities
71bab329-edcd-4db4-a50d-f82e1f73d98f,http://miljoegis.mim.dk/wms?servicename=grundvand_wms&service=wms&request=getcapabilities
850bf7ee-7859-4b6c-838f-c5cb289f10ec,https://arealinformation.miljoeportal.dk/gis/routing?http://wfs2-miljoegis.mim.dk/grukos/ows?SERVICE=WMS&REQUEST=GetCapabilities
850bf7ee-7859-4b6c-838f-c5cb289f10ec,http://miljoegis.mim.dk/wms?servicename=grundvand_wms&service=wms&request=getcapabilities
333967b8-47ff-49a0-85c8-29a5f469eec0,https://gis.nst.dk/EVT/Capabilities_WMS/feeds/INSPIRE.xml
