file_id;md_id;type;error_count;errors
1-100/10.iso19139;Soil_INSPIRE_View_Service;service;1;3.6
1-100/12.iso19139;Soil_INSPIRE_ATOM;service;1;3.6
1-100/11.iso19139;{5AB9E6CA-4F04-4E8E-B5DA-35E3CE686320};service;1;3.6
1-100/15.iso19139;AWS_MET_INSPIRE_ATOM;service;1;3.6
1-100/14.iso19139;AWS_GSI_INSPIRE_ATOM;service;1;3.6
1-100/16.iso19139;AWS_OSi_AU_INSPIRE_ATOM;service;1;3.6
1-100/23.iso19139;LandWaterBoundary_INSPIRE_View_Service;service;1;3.6
1-100/22.iso19139;{30EE3CB2-0894-4487-B5B5-3CB35EB0A768};service;1;3.6
1-100/21.iso19139;{0CD532EA-1AD7-44CE-8AAE-7E5A3F586C16};service;1;3.6
1-100/26.iso19139;LandUse_INSPIRE_View_Service;service;1;3.6
1-100/29.iso19139;{467CB317-2FB3-40E4-8109-45A1FFC9B3D1};service;1;3.6
1-100/31.iso19139;AWS_OSi_HY_INSPIRE_ATOM;service;1;3.6
1-100/34.iso19139;AWS_OSi_GN_INSPIRE_ATOM;service;1;3.6
1-100/30.iso19139;{229402A1-46FA-4E5F-B940-6F3EBCA61ADF};service;1;3.6
1-100/36.iso19139;AWS_DHLGH_INSPIRE_ATOM;service;1;3.6
1-100/35.iso19139;AWS_DHLGH_INSPIRE_WMS;service;1;3.6
1-100/51.iso19139;Land_Use_INSPIRE_ATOM;service;1;3.6
1-100/61.iso19139;Cadastralparcel_INSPIRE_WMS;service;1;3.6
1-100/54.iso19139;AWS_EPA_INSPIRE_ATOM;service;1;3.6
1-100/62.iso19139;AWS_MET_INSPIRE_WMS;service;1;3.6
1-100/63.iso19139;AWS_GSI_INSPIRE_WMS;service;1;3.6
1-100/72.iso19139;PopulationDistribution_INSPIRE_ATOM;service;1;3.6
1-100/71.iso19139;IACSdata_INSPIRE_ATOM;service;1;3.6
1-100/70.iso19139;AWS_EPA_INSPIRE_WMS;service;1;3.6
1-100/73.iso19139;StatisticalUnits_INSPIRE_ATOM;service;1;3.6
1-100/8.iso19139;Cadastralparcel_INSPIRE_ATOM;service;1;3.6
1-100/9.iso19139;{E49466FD-8CAD-4127-8CF5-E8E5E6F7E9FF};service;1;3.6
